,SEQN,Money_spent_at_supermarket_grocery_store,Money_spent_on_food_at_other_stores,Money_spent_eating_out,Money_spent_carryout_delivered_foods
7185,90917.0,857.0,42.0,642.0,0.0
7186,90918.0,857.0,428.0,128.0,0.0
7187,90919.0,857.0,30.0,25.0,0.0
7188,90920.0,321.0,100.0,100.0,0.0
7189,90921.0,800.0,600.0,500.0,50.0
7190,90922.0,400.0,75.0,84.0,0.0
7191,90923.0,428.0,107.0,100.0,0.0
7192,90924.0,500.0,100.0,100.0,50.0
7193,90925.0,220.0,0.0,50.0,0.0
7194,90926.0,250.0,100.0,0.0,0.0
7195,90927.0,0.0,771.0,100.0,0.0
7196,90928.0,700.0,145.0,100.0,0.0
7197,90929.0,200.0,50.0,50.0,0.0
7198,90930.0,200.0,80.0,200.0,100.0
7199,90931.0,250.0,50.0,150.0,0.0
7200,90932.0,214.0,85.0,50.0,25.0
7201,90933.0,1714.0,300.0,200.0,0.0
7202,90934.0,400.0,100.0,100.0,0.0
7203,90935.0,500.0,0.0,50.0,30.0
7204,90936.0,500.0,100.0,550.0,0.0
7205,90937.0,300.0,0.0,100.0,20.0
7206,90938.0,75.0,4.0,0.0,0.0
7207,90939.0,1071.0,200.0,557.0,0.0
7208,90940.0,350.0,200.0,80.0,80.0
7209,90941.0,300.0,20.0,60.0,0.0
7210,90942.0,450.0,50.0,100.0,0.0
7211,90943.0,214.0,128.0,125.0,0.0
7212,90944.0,450.0,300.0,160.0,90.0
7213,90945.0,1200.0,1200.0,200.0,50.0
7214,90946.0,300.0,50.0,100.0,25.0
7215,90947.0,300.0,200.0,150.0,40.0
7216,90948.0,160.0,550.0,135.0,135.0
7217,90949.0,500.0,50.0,250.0,50.0
7218,90950.0,214.0,0.0,0.0,0.0
7219,90951.0,385.0,0.0,128.0,0.0
7220,90952.0,,,0.0,0.0
7221,90953.0,1071.0,0.0,214.0,0.0
7222,90954.0,857.0,857.0,428.0,0.0
7223,90955.0,1071.0,200.0,214.0,80.0
7224,90956.0,150.0,80.0,150.0,50.0
7225,90957.0,632.0,85.0,30.0,0.0
7226,90958.0,514.0,0.0,75.0,0.0
7227,90959.0,400.0,200.0,75.0,20.0
7228,90960.0,200.0,500.0,200.0,0.0
7229,90961.0,120.0,42.0,0.0,10.0
7230,90962.0,400.0,20.0,0.0,0.0
7231,90963.0,500.0,0.0,214.0,0.0
7232,90964.0,400.0,50.0,85.0,0.0
7233,90965.0,100.0,642.0,0.0,0.0
7234,90966.0,642.0,50.0,200.0,30.0
7235,90967.0,600.0,0.0,150.0,0.0
7236,90968.0,,,,
7237,90969.0,0.0,700.0,100.0,0.0
7238,90970.0,642.0,1071.0,150.0,60.0
7239,90971.0,200.0,0.0,0.0,0.0
7240,90972.0,200.0,60.0,50.0,60.0
7241,90973.0,535.0,42.0,0.0,0.0
7242,90974.0,900.0,300.0,9.0,0.0
7243,90975.0,400.0,100.0,200.0,30.0
7244,90976.0,214.0,0.0,0.0,0.0
7245,90977.0,428.0,42.0,128.0,0.0
7246,90978.0,1200.0,400.0,200.0,0.0
7247,90979.0,260.0,40.0,664.0,5.0
7248,90980.0,3000.0,0.0,200.0,30.0
7249,90981.0,300.0,0.0,0.0,0.0
7250,90982.0,100.0,0.0,150.0,0.0
7251,90983.0,1200.0,180.0,0.0,60.0
7252,90984.0,1000.0,25.0,214.0,40.0
7253,90985.0,428.0,428.0,200.0,20.0
7254,90986.0,150.0,50.0,50.0,0.0
7255,90987.0,700.0,200.0,200.0,0.0
7256,90988.0,642.0,214.0,342.0,85.0
7257,90989.0,350.0,50.0,0.0,50.0
7258,90990.0,350.0,200.0,150.0,0.0
7259,90991.0,857.0,500.0,50.0,0.0
7260,90992.0,535.0,42.0,0.0,0.0
7261,90993.0,200.0,800.0,2400.0,100.0
7262,90994.0,175.0,25.0,100.0,30.0
7263,90995.0,450.0,450.0,100.0,0.0
7264,90996.0,560.0,0.0,0.0,0.0
7265,90997.0,100.0,800.0,600.0,0.0
7266,90998.0,,,,
7267,90999.0,400.0,0.0,30.0,0.0
7268,91000.0,0.0,642.0,50.0,0.0
7269,91001.0,200.0,0.0,,0.0
7270,91002.0,300.0,100.0,100.0,0.0
7271,91003.0,342.0,171.0,20.0,0.0
7272,91004.0,100.0,0.0,80.0,30.0
7273,91005.0,1285.0,150.0,25.0,25.0
7274,91006.0,,,,
7275,91007.0,600.0,300.0,400.0,0.0
7276,91008.0,200.0,200.0,428.0,25.0
7277,91009.0,500.0,40.0,15.0,0.0
7278,91010.0,300.0,300.0,60.0,30.0
7279,91011.0,800.0,200.0,250.0,45.0
7280,91012.0,,,,
7281,91013.0,350.0,0.0,80.0,0.0
7282,91014.0,557.0,214.0,50.0,0.0
7283,91015.0,0.0,800.0,60.0,60.0
7284,91016.0,700.0,100.0,0.0,0.0
7285,91017.0,500.0,200.0,300.0,150.0
7286,91018.0,428.0,257.0,400.0,0.0
7287,91019.0,850.0,100.0,100.0,60.0
7288,91020.0,1500.0,200.0,600.0,0.0
7289,91021.0,,,,
7290,91022.0,3000.0,0.0,200.0,30.0
7291,91023.0,300.0,300.0,500.0,0.0
7292,91024.0,600.0,60.0,,0.0
7293,91025.0,120.0,0.0,,0.0
7294,91026.0,130.0,30.0,100.0,0.0
7295,91027.0,500.0,0.0,85.0,0.0
7296,91028.0,107.0,300.0,0.0,0.0
7297,91029.0,1054.0,300.0,34.0,0.0
7298,91030.0,800.0,1285.0,300.0,30.0
7299,91031.0,857.0,2142.0,642.0,50.0
7300,91032.0,600.0,100.0,400.0,30.0
7301,91033.0,300.0,150.0,100.0,0.0
7302,91034.0,250.0,21.0,20.0,0.0
7303,91035.0,642.0,30.0,75.0,0.0
7304,91036.0,300.0,700.0,100.0,0.0
7305,91037.0,260.0,30.0,25.0,0.0
7306,91038.0,557.0,85.0,128.0,128.0
7307,91039.0,300.0,0.0,128.0,128.0
7308,91040.0,200.0,110.0,150.0,0.0
7309,91041.0,700.0,150.0,60.0,0.0
7310,91042.0,500.0,200.0,857.0,171.0
7311,91043.0,250.0,0.0,40.0,0.0
7312,91044.0,600.0,20.0,200.0,100.0
7313,91045.0,800.0,300.0,400.0,200.0
7314,91046.0,400.0,100.0,150.0,0.0
7315,91047.0,600.0,200.0,60.0,30.0
7316,91048.0,150.0,0.0,30.0,0.0
7317,91049.0,200.0,0.0,0.0,28.0
7318,91050.0,150.0,0.0,200.0,100.0
7319,91051.0,0.0,500.0,100.0,0.0
7320,91052.0,300.0,0.0,30.0,23.0
7321,91053.0,1071.0,100.0,214.0,0.0
7322,91054.0,300.0,0.0,50.0,50.0
7323,91055.0,400.0,200.0,100.0,0.0
7324,91056.0,300.0,60.0,80.0,0.0
7325,91057.0,0.0,500.0,100.0,0.0
7326,91058.0,150.0,2.0,0.0,14.0
7327,91059.0,3000.0,0.0,200.0,30.0
7328,91060.0,857.0,428.0,214.0,75.0
7329,91061.0,,,,
7330,91062.0,240.0,30.0,0.0,0.0
7331,91063.0,300.0,300.0,0.0,0.0
7332,91064.0,500.0,0.0,85.0,0.0
7333,91065.0,100.0,0.0,40.0,0.0
7334,91066.0,180.0,100.0,50.0,0.0
7335,91067.0,800.0,50.0,200.0,0.0
7336,91068.0,500.0,20.0,0.0,100.0
7337,91069.0,400.0,400.0,65.0,0.0
7338,91070.0,600.0,100.0,200.0,0.0
7339,91071.0,550.0,60.0,150.0,50.0
7340,91072.0,500.0,50.0,50.0,0.0
7341,91073.0,300.0,300.0,0.0,171.0
7342,91074.0,400.0,0.0,400.0,12.0
7343,91075.0,500.0,200.0,100.0,20.0
7344,91076.0,800.0,250.0,642.0,100.0
7345,91077.0,321.0,0.0,28.0,0.0
7346,91078.0,400.0,128.0,428.0,40.0
7347,91079.0,400.0,0.0,0.0,0.0
7348,91080.0,400.0,100.0,600.0,0.0
7349,91081.0,400.0,0.0,50.0,0.0
7350,91082.0,500.0,0.0,200.0,150.0
7351,91083.0,500.0,200.0,100.0,25.0
7352,91084.0,420.0,100.0,200.0,40.0
7353,91085.0,428.0,64.0,0.0,0.0
7354,91086.0,342.0,100.0,400.0,120.0
7355,91087.0,214.0,0.0,214.0,0.0
7356,91088.0,80.0,400.0,420.0,80.0
7357,91089.0,1285.0,200.0,128.0,0.0
7358,91090.0,300.0,75.0,200.0,50.0
7359,91091.0,450.0,200.0,100.0,13.0
7360,91092.0,300.0,150.0,200.0,30.0
7361,91093.0,857.0,0.0,50.0,0.0
7362,91094.0,400.0,0.0,0.0,0.0
7363,91095.0,1000.0,0.0,300.0,0.0
7364,91096.0,400.0,50.0,150.0,0.0
7365,91097.0,0.0,800.0,200.0,100.0
7366,91098.0,100.0,600.0,100.0,0.0
7367,91099.0,250.0,0.0,10.0,0.0
7368,91100.0,400.0,100.0,23.0,0.0
7369,91101.0,450.0,20.0,42.0,0.0
7370,91102.0,,,,
7371,91103.0,428.0,100.0,60.0,0.0
7372,91104.0,600.0,0.0,100.0,0.0
7373,91105.0,500.0,500.0,50.0,50.0
7374,91106.0,128.0,0.0,214.0,20.0
7375,91107.0,200.0,100.0,70.0,0.0
7376,91108.0,500.0,0.0,100.0,0.0
7377,91109.0,400.0,50.0,40.0,0.0
7378,91110.0,257.0,20.0,171.0,0.0
7379,91111.0,428.0,428.0,360.0,0.0
7380,91112.0,600.0,100.0,50.0,70.0
7381,91113.0,375.0,0.0,0.0,0.0
7382,91114.0,50.0,800.0,150.0,0.0
7383,91115.0,300.0,0.0,8.0,0.0
7384,91116.0,250.0,0.0,150.0,40.0
7385,91117.0,300.0,0.0,20.0,0.0
7386,91118.0,857.0,128.0,300.0,100.0
7387,91119.0,428.0,214.0,20.0,20.0
7388,91120.0,150.0,200.0,250.0,0.0
7389,91121.0,642.0,21.0,428.0,85.0
7390,91122.0,800.0,100.0,500.0,0.0
7391,91123.0,800.0,200.0,200.0,0.0
7392,91124.0,2142.0,1285.0,857.0,214.0
7393,91125.0,900.0,50.0,30.0,0.0
7394,91126.0,500.0,30.0,100.0,50.0
7395,91127.0,300.0,100.0,50.0,0.0
7396,91128.0,200.0,0.0,300.0,100.0
7397,91129.0,800.0,0.0,100.0,0.0
7398,91130.0,200.0,250.0,,85.0
7399,91131.0,420.0,100.0,200.0,40.0
7400,91132.0,300.0,100.0,60.0,0.0
7401,91133.0,100.0,128.0,100.0,10.0
7402,91134.0,385.0,0.0,0.0,0.0
7403,91135.0,428.0,107.0,0.0,0.0
7404,91136.0,712.0,0.0,0.0,0.0
7405,91137.0,700.0,200.0,200.0,0.0
7406,91138.0,250.0,50.0,100.0,50.0
7407,91139.0,300.0,100.0,200.0,0.0
7408,91140.0,1071.0,0.0,171.0,85.0
7409,91141.0,300.0,30.0,20.0,0.0
7410,91142.0,300.0,100.0,200.0,0.0
7411,91143.0,700.0,0.0,100.0,0.0
7412,91144.0,200.0,0.0,0.0,0.0
7413,91145.0,642.0,214.0,,70.0
7414,91146.0,300.0,20.0,0.0,0.0
7415,91147.0,150.0,50.0,171.0,0.0
7416,91148.0,800.0,1285.0,300.0,30.0
7417,91149.0,80.0,70.0,171.0,0.0
7418,91150.0,171.0,20.0,100.0,0.0
7419,91151.0,450.0,80.0,60.0,20.0
7420,91152.0,500.0,100.0,100.0,0.0
7421,91153.0,65.0,30.0,0.0,0.0
7422,91154.0,300.0,150.0,260.0,100.0
7423,91155.0,200.0,100.0,100.0,60.0
7424,91156.0,500.0,150.0,200.0,0.0
7425,91157.0,100.0,300.0,642.0,25.0
7426,91158.0,500.0,200.0,50.0,0.0
7427,91159.0,400.0,30.0,140.0,0.0
7428,91160.0,800.0,200.0,800.0,0.0
7429,91161.0,500.0,200.0,200.0,50.0
7430,91162.0,600.0,0.0,100.0,0.0
7431,91163.0,800.0,0.0,300.0,50.0
7432,91164.0,300.0,0.0,70.0,0.0
7433,91165.0,450.0,80.0,60.0,20.0
7434,91166.0,200.0,100.0,200.0,0.0
7435,91167.0,1071.0,128.0,150.0,150.0
7436,91168.0,171.0,0.0,0.0,0.0
7437,91169.0,900.0,50.0,30.0,0.0
7438,91170.0,300.0,0.0,100.0,0.0
7439,91171.0,100.0,200.0,0.0,0.0
7440,91172.0,800.0,200.0,600.0,50.0
7441,91173.0,375.0,20.0,10.0,0.0
7442,91174.0,500.0,200.0,100.0,30.0
7443,91175.0,600.0,200.0,400.0,100.0
7444,91176.0,400.0,200.0,100.0,60.0
7445,91177.0,350.0,150.0,300.0,0.0
7446,91178.0,500.0,300.0,50.0,0.0
7447,91179.0,,,,
7448,91180.0,450.0,15.0,90.0,0.0
7449,91181.0,,,,
7450,91182.0,,,,
7451,91183.0,600.0,200.0,0.0,0.0
7452,91184.0,428.0,100.0,50.0,0.0
7453,91185.0,500.0,200.0,100.0,100.0
7454,91186.0,500.0,0.0,300.0,0.0
7455,91187.0,800.0,120.0,40.0,15.0
7456,91188.0,100.0,0.0,0.0,0.0
7457,91189.0,500.0,200.0,200.0,0.0
7458,91190.0,400.0,30.0,225.0,0.0
7459,91191.0,321.0,107.0,85.0,85.0
7460,91192.0,642.0,257.0,257.0,0.0
7461,91193.0,650.0,750.0,0.0,0.0
7462,91194.0,,,,
7463,91195.0,300.0,100.0,30.0,0.0
7464,91196.0,240.0,360.0,0.0,150.0
7465,91197.0,85.0,0.0,0.0,0.0
7466,91198.0,800.0,300.0,120.0,0.0
7467,91199.0,0.0,600.0,100.0,60.0
7468,91200.0,450.0,150.0,200.0,90.0
7469,91201.0,600.0,100.0,,
7470,91202.0,85.0,0.0,20.0,0.0
7471,91203.0,1285.0,0.0,120.0,0.0
7472,91204.0,300.0,100.0,200.0,60.0
7473,91205.0,400.0,200.0,300.0,50.0
7474,91206.0,300.0,0.0,30.0,0.0
7475,91207.0,,,,
7476,91208.0,140.0,0.0,,0.0
7477,91209.0,250.0,0.0,120.0,30.0
7478,91210.0,800.0,500.0,200.0,200.0
7479,91211.0,450.0,80.0,150.0,0.0
7480,91212.0,700.0,0.0,100.0,0.0
7481,91213.0,400.0,50.0,90.0,0.0
7482,91214.0,600.0,200.0,400.0,60.0
7483,91215.0,1000.0,0.0,350.0,100.0
7484,91216.0,642.0,200.0,428.0,50.0
7485,91217.0,300.0,30.0,0.0,20.0
7486,91218.0,400.0,30.0,140.0,0.0
7487,91219.0,,1285.0,100.0,50.0
7488,91220.0,400.0,200.0,150.0,0.0
7489,91221.0,857.0,128.0,64.0,0.0
7490,91222.0,857.0,42.0,642.0,0.0
7491,91223.0,214.0,180.0,0.0,20.0
7492,91224.0,428.0,728.0,171.0,64.0
7493,91225.0,685.0,428.0,214.0,214.0
7494,91226.0,200.0,200.0,25.0,25.0
7495,91227.0,400.0,150.0,200.0,40.0
7496,91228.0,800.0,100.0,50.0,0.0
7497,91229.0,450.0,200.0,300.0,150.0
7498,91230.0,650.0,750.0,0.0,0.0
7499,91231.0,1285.0,250.0,642.0,214.0
7500,91232.0,450.0,100.0,30.0,30.0
7501,91233.0,600.0,20.0,40.0,0.0
7502,91234.0,857.0,857.0,200.0,200.0
7503,91235.0,,,,
7504,91236.0,350.0,75.0,195.0,26.0
7505,91237.0,400.0,0.0,40.0,0.0
7506,91238.0,500.0,200.0,100.0,0.0
7507,91239.0,300.0,140.0,90.0,21.0
7508,91240.0,450.0,25.0,80.0,30.0
7509,91241.0,712.0,0.0,0.0,0.0
7510,91242.0,500.0,200.0,100.0,0.0
7511,91243.0,125.0,75.0,150.0,20.0
7512,91244.0,800.0,300.0,40.0,40.0
7513,91245.0,,,,
7514,91246.0,300.0,0.0,120.0,0.0
7515,91247.0,250.0,0.0,1002.0,20.0
7516,91248.0,,,,
7517,91249.0,342.0,192.0,257.0,0.0
7518,91250.0,642.0,100.0,250.0,20.0
7519,91251.0,600.0,100.0,0.0,0.0
7520,91252.0,342.0,128.0,171.0,0.0
7521,91253.0,350.0,0.0,150.0,100.0
7522,91254.0,3000.0,400.0,50.0,0.0
7523,91255.0,1071.0,100.0,100.0,214.0
7524,91256.0,1071.0,150.0,300.0,75.0
7525,91257.0,800.0,100.0,50.0,0.0
7526,91258.0,642.0,85.0,160.0,40.0
7527,91259.0,857.0,0.0,0.0,40.0
7528,91260.0,642.0,80.0,60.0,0.0
7529,91261.0,240.0,0.0,40.0,0.0
7530,91262.0,,,,
7531,91263.0,500.0,0.0,50.0,20.0
7532,91264.0,100.0,100.0,35.0,42.0
7533,91265.0,350.0,250.0,150.0,50.0
7534,91266.0,175.0,0.0,130.0,20.0
7535,91267.0,,,,
7536,91268.0,300.0,0.0,48.0,0.0
7537,91269.0,1285.0,50.0,500.0,30.0
7538,91270.0,857.0,10.0,250.0,0.0
7539,91271.0,600.0,0.0,257.0,20.0
7540,91272.0,428.0,107.0,0.0,0.0
7541,91273.0,300.0,160.0,50.0,30.0
7542,91274.0,400.0,0.0,0.0,32.0
7543,91275.0,400.0,200.0,400.0,100.0
7544,91276.0,300.0,200.0,80.0,30.0
7545,91277.0,2000.0,0.0,500.0,200.0
7546,91278.0,0.0,800.0,300.0,200.0
7547,91279.0,500.0,100.0,70.0,0.0
7548,91280.0,642.0,30.0,75.0,0.0
7549,91281.0,300.0,100.0,50.0,50.0
7550,91282.0,600.0,100.0,200.0,0.0
7551,91283.0,300.0,300.0,150.0,40.0
7552,91284.0,200.0,0.0,75.0,0.0
7553,91285.0,0.0,200.0,50.0,0.0
7554,91286.0,600.0,200.0,200.0,0.0
7555,91287.0,171.0,0.0,0.0,0.0
7556,91288.0,300.0,100.0,200.0,0.0
7557,91289.0,300.0,100.0,30.0,30.0
7558,91290.0,600.0,200.0,14.0,0.0
7559,91291.0,700.0,0.0,80.0,30.0
7560,91292.0,200.0,100.0,25.0,0.0
7561,91293.0,800.0,100.0,0.0,0.0
7562,91294.0,400.0,50.0,0.0,0.0
7563,91295.0,300.0,0.0,30.0,0.0
7564,91296.0,1000.0,140.0,100.0,0.0
7565,91297.0,180.0,270.0,300.0,0.0
7566,91298.0,500.0,0.0,100.0,0.0
7567,91299.0,,,,
7568,91300.0,321.0,10.0,150.0,50.0
7569,91301.0,200.0,0.0,20.0,8.0
7570,91302.0,300.0,250.0,120.0,257.0
7571,91303.0,192.0,12.0,8.0,0.0
7572,91304.0,,,,
7573,91305.0,600.0,100.0,80.0,0.0
7574,91306.0,428.0,0.0,30.0,0.0
7575,91307.0,600.0,160.0,0.0,0.0
7576,91308.0,1200.0,150.0,700.0,0.0
7577,91309.0,342.0,0.0,0.0,0.0
7578,91310.0,1500.0,100.0,500.0,200.0
7579,91311.0,250.0,50.0,40.0,0.0
7580,91312.0,600.0,0.0,300.0,0.0
7581,91313.0,400.0,0.0,30.0,0.0
7582,91314.0,500.0,20.0,300.0,0.0
7583,91315.0,900.0,50.0,30.0,0.0
7584,91316.0,800.0,0.0,200.0,100.0
7585,91317.0,700.0,0.0,30.0,70.0
7586,91318.0,500.0,0.0,30.0,0.0
7587,91319.0,0.0,600.0,150.0,0.0
7588,91320.0,200.0,100.0,100.0,0.0
7589,91321.0,300.0,25.0,100.0,0.0
7590,91322.0,600.0,0.0,,0.0
7591,91323.0,300.0,50.0,150.0,40.0
7592,91324.0,642.0,85.0,160.0,40.0
7593,91325.0,100.0,200.0,214.0,30.0
7594,91326.0,857.0,0.0,428.0,0.0
7595,91327.0,321.0,200.0,0.0,0.0
7596,91328.0,250.0,0.0,85.0,0.0
7597,91329.0,150.0,30.0,3.0,0.0
7598,91330.0,600.0,0.0,500.0,30.0
7599,91331.0,0.0,800.0,300.0,70.0
7600,91332.0,500.0,0.0,0.0,0.0
7601,91333.0,700.0,100.0,75.0,0.0
7602,91334.0,250.0,30.0,200.0,0.0
7603,91335.0,500.0,0.0,100.0,50.0
7604,91336.0,0.0,200.0,15.0,15.0
7605,91337.0,250.0,0.0,60.0,20.0
7606,91338.0,428.0,100.0,80.0,0.0
7607,91339.0,350.0,0.0,50.0,0.0
7608,91340.0,75.0,700.0,100.0,0.0
7609,91341.0,150.0,40.0,321.0,30.0
7610,91342.0,300.0,0.0,80.0,0.0
7611,91343.0,100.0,200.0,100.0,50.0
7612,91344.0,,,4.0,0.0
7613,91345.0,642.0,342.0,50.0,0.0
7614,91346.0,0.0,0.0,0.0,0.0
7615,91347.0,400.0,100.0,0.0,0.0
7616,91348.0,500.0,20.0,0.0,100.0
7617,91349.0,1928.0,214.0,100.0,0.0
7618,91350.0,400.0,0.0,90.0,0.0
7619,91351.0,200.0,40.0,150.0,20.0
7620,91352.0,1054.0,300.0,34.0,0.0
7621,91353.0,535.0,0.0,214.0,85.0
7622,91354.0,200.0,100.0,100.0,60.0
7623,91355.0,214.0,85.0,150.0,0.0
7624,91356.0,189.0,0.0,0.0,0.0
7625,91357.0,300.0,100.0,50.0,30.0
7626,91358.0,557.0,214.0,50.0,0.0
7627,91359.0,200.0,50.0,300.0,0.0
7628,91360.0,800.0,0.0,800.0,100.0
7629,91361.0,300.0,0.0,50.0,50.0
7630,91362.0,600.0,100.0,80.0,0.0
7631,91363.0,600.0,200.0,80.0,0.0
7632,91364.0,0.0,642.0,50.0,0.0
7633,91365.0,,,,
7634,91366.0,514.0,160.0,300.0,0.0
7635,91367.0,364.0,300.0,200.0,0.0
7636,91368.0,85.0,42.0,192.0,0.0
7637,91369.0,350.0,50.0,257.0,0.0
7638,91370.0,400.0,200.0,150.0,150.0
7639,91371.0,90.0,0.0,50.0,0.0
7640,91372.0,257.0,0.0,214.0,128.0
7641,91373.0,,5.0,100.0,0.0
7642,91374.0,500.0,30.0,100.0,0.0
7643,91375.0,800.0,100.0,0.0,60.0
7644,91376.0,375.0,0.0,0.0,0.0
7645,91377.0,325.0,85.0,0.0,0.0
7646,91378.0,857.0,857.0,200.0,200.0
7647,91379.0,250.0,200.0,0.0,60.0
7648,91380.0,500.0,0.0,0.0,0.0
7649,91381.0,857.0,642.0,300.0,0.0
7650,91382.0,300.0,100.0,100.0,100.0
7651,91383.0,700.0,140.0,100.0,0.0
7652,91384.0,642.0,0.0,500.0,0.0
7653,91385.0,700.0,200.0,100.0,0.0
7654,91386.0,300.0,200.0,10.0,0.0
7655,91387.0,450.0,400.0,450.0,100.0
7656,91388.0,500.0,0.0,200.0,50.0
7657,91389.0,300.0,0.0,100.0,0.0
7658,91390.0,400.0,400.0,300.0,0.0
7659,91391.0,400.0,0.0,200.0,0.0
7660,91392.0,,,,
7661,91393.0,700.0,300.0,500.0,200.0
7662,91394.0,600.0,100.0,80.0,80.0
7663,91395.0,500.0,0.0,200.0,50.0
7664,91396.0,400.0,100.0,75.0,40.0
7665,91397.0,150.0,0.0,100.0,0.0
7666,91398.0,1000.0,200.0,300.0,50.0
7667,91399.0,1285.0,30.0,100.0,50.0
7668,91400.0,300.0,50.0,75.0,0.0
7669,91401.0,642.0,1071.0,150.0,60.0
7670,91402.0,550.0,0.0,,0.0
7671,91403.0,800.0,0.0,500.0,200.0
7672,91404.0,800.0,100.0,200.0,342.0
7673,91405.0,400.0,0.0,150.0,0.0
7674,91406.0,600.0,0.0,10.0,0.0
7675,91407.0,550.0,50.0,100.0,0.0
7676,91408.0,550.0,,0.0,0.0
7677,91409.0,300.0,1200.0,75.0,20.0
7678,91410.0,1285.0,0.0,428.0,0.0
7679,91411.0,,,,
7680,91412.0,0.0,600.0,450.0,0.0
7681,91413.0,300.0,0.0,60.0,60.0
7682,91414.0,150.0,50.0,,30.0
7683,91415.0,,,,
7684,91416.0,560.0,0.0,0.0,0.0
7685,91417.0,250.0,130.0,214.0,107.0
7686,91418.0,450.0,20.0,25.0,0.0
7687,91419.0,1200.0,0.0,0.0,0.0
7688,91420.0,150.0,100.0,20.0,10.0
7689,91421.0,320.0,0.0,30.0,0.0
7690,91422.0,800.0,200.0,100.0,0.0
7691,91423.0,600.0,150.0,200.0,20.0
7692,91424.0,500.0,0.0,50.0,30.0
7693,91425.0,350.0,50.0,80.0,30.0
7694,91426.0,800.0,0.0,,100.0
7695,91427.0,300.0,0.0,100.0,0.0
7696,91428.0,300.0,20.0,20.0,20.0
7697,91429.0,300.0,0.0,0.0,0.0
7698,91430.0,50.0,450.0,50.0,50.0
7699,91431.0,500.0,200.0,100.0,200.0
7700,91432.0,200.0,120.0,25.0,0.0
7701,91433.0,200.0,100.0,100.0,0.0
7702,91434.0,600.0,300.0,400.0,0.0
7703,91435.0,650.0,128.0,0.0,0.0
7704,91436.0,50.0,450.0,20.0,0.0
7705,91437.0,100.0,800.0,600.0,0.0
7706,91438.0,500.0,200.0,100.0,0.0
7707,91439.0,,,,
7708,91440.0,250.0,100.0,50.0,0.0
7709,91441.0,400.0,100.0,100.0,0.0
7710,91442.0,400.0,100.0,400.0,0.0
7711,91443.0,500.0,70.0,,
7712,91444.0,350.0,100.0,30.0,90.0
7713,91445.0,800.0,100.0,50.0,0.0
7714,91446.0,500.0,300.0,100.0,50.0
7715,91447.0,,,,
7716,91448.0,250.0,500.0,150.0,0.0
7717,91449.0,642.0,428.0,171.0,0.0
7718,91450.0,300.0,14.0,20.0,0.0
7719,91451.0,300.0,25.0,0.0,0.0
7720,91452.0,600.0,0.0,10.0,0.0
7721,91453.0,,,,
7722,91454.0,60.0,0.0,0.0,14.0
7723,91455.0,171.0,25.0,30.0,0.0
7724,91456.0,500.0,0.0,400.0,0.0
7725,91457.0,600.0,0.0,200.0,60.0
7726,91458.0,100.0,400.0,107.0,0.0
7727,91459.0,400.0,300.0,300.0,40.0
7728,91460.0,800.0,0.0,800.0,100.0
7729,91461.0,200.0,60.0,35.0,0.0
7730,91462.0,600.0,0.0,600.0,0.0
7731,91463.0,500.0,0.0,400.0,0.0
7732,91464.0,400.0,0.0,10.0,30.0
7733,91465.0,300.0,0.0,30.0,0.0
7734,91466.0,428.0,100.0,100.0,50.0
7735,91467.0,800.0,100.0,200.0,20.0
7736,91468.0,200.0,30.0,20.0,0.0
7737,91469.0,500.0,0.0,30.0,40.0
7738,91470.0,100.0,150.0,42.0,0.0
7739,91471.0,128.0,0.0,200.0,30.0
7740,91472.0,300.0,0.0,0.0,1.0
7741,91473.0,400.0,100.0,200.0,0.0
7742,91474.0,120.0,0.0,0.0,0.0
7743,91475.0,450.0,40.0,200.0,30.0
7744,91476.0,150.0,0.0,0.0,0.0
7745,91477.0,250.0,150.0,40.0,40.0
7746,91478.0,300.0,50.0,100.0,0.0
7747,91479.0,0.0,800.0,300.0,200.0
7748,91480.0,800.0,200.0,200.0,160.0
7749,91481.0,650.0,0.0,128.0,0.0
7750,91482.0,300.0,150.0,100.0,0.0
7751,91483.0,300.0,200.0,60.0,0.0
7752,91484.0,275.0,0.0,0.0,50.0
7753,91485.0,400.0,120.0,800.0,200.0
7754,91486.0,600.0,0.0,100.0,0.0
7755,91487.0,200.0,20.0,150.0,20.0
7756,91488.0,200.0,50.0,171.0,15.0
7757,91489.0,250.0,400.0,50.0,0.0
7758,91490.0,385.0,0.0,,51.0
7759,91491.0,500.0,0.0,150.0,50.0
7760,91492.0,60.0,80.0,25.0,0.0
7761,91493.0,200.0,20.0,40.0,0.0
7762,91494.0,400.0,60.0,100.0,25.0
7763,91495.0,300.0,100.0,100.0,75.0
7764,91496.0,500.0,0.0,50.0,0.0
7765,91497.0,300.0,10.0,200.0,30.0
7766,91498.0,400.0,100.0,35.0,20.0
7767,91499.0,600.0,300.0,200.0,50.0
7768,91500.0,,1285.0,100.0,50.0
7769,91501.0,642.0,50.0,200.0,30.0
7770,91502.0,400.0,100.0,35.0,20.0
7771,91503.0,428.0,0.0,100.0,0.0
7772,91504.0,325.0,150.0,50.0,0.0
7773,91505.0,428.0,0.0,0.0,428.0
7774,91506.0,170.0,100.0,40.0,20.0
7775,91507.0,140.0,0.0,0.0,30.0
7776,91508.0,400.0,12.0,80.0,0.0
7777,91509.0,150.0,300.0,30.0,0.0
7778,91510.0,300.0,100.0,100.0,0.0
